AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
4558.01,2507.04,82.45,161.37,7822.65,3051.96,125.74,33.94,422.11,3847.92,593.73,119.17,619.23,302.09,15.23,1470.98,100.71,591.92,971.79,2288.22,10259.05,2471.82,4517.6,1327.79,1075.66,3870.66,5430.56,14626.47,3985.19,3104.24,769.43,7.39,8.1,1.66,10.44,6.18,55.83,392.55,29.27,24.55,47.46,37.35,4992.93,6289.68,3912.59,2653.46,1868.82,536.87,1275.24,846.3,1181.85,39329.28,132.19,4671.62,88552.34,21710.58,277.75,1773.94,94412.05,854.99,411302.12,2418.69,1927.91,1091.64,781.59,2819.83,12132.73,336.5,1999.65,12107.41,2614.47,11.85,0.26,89.92,8.6,29.37,4.78,2.66,9.67,10.58,13.46,61.68,305.92,144.58,814.1,3298.83,8.81,13.12,13.58,12.2,14.71,13.14,9.02,10.56,10.91,13.98,12.72,13.58,1.77,16.7,0.31,0.17,27.63,440.08,605.65,818.97,38.79,55.35,38.6,4296.05,1386.91,71.29,2912.4,36.4,220.35,3.19,2.34,1.06,39.78,115.41,190.3,108.09,128.77,89.81,6.09,1.92,701032.09,551.92,3743.53,268.72,1714.63,9884.64,1566.67,280.7,786.55,487.79,10660.92,972.49,5951.29,6643.27,7657.05,3339.64,1141.43,2154.47,194.54,4508.07,1544.86,19229.58,5137.19,2233.04,5133.0,1750.46,1609.53,7426.63,12248.07,3791.33,1580.43,3588.04,776.4,5963.17,1450.37,10492.09,4422.54,685.25,9267.13,3408.14,1537.82,2574.06,5916.02,530.03,5567.18,2507.35,5512.26,3547.93,1506.91,118.05,5971.19,1775.43,1684.35,5426.16,7549.25,45559.98,986.18,5425.43,7884.18,7126.73,5684.35,1611.62,2421.11,3961.64
4322.66,2424.92,82.24,139.67,7587.85,2886.95,115.99,31.64,360.17,3701.55,486.82,89.8,561.59,204.28,11.48,1271.59,91.7,484.73,1042.46,2313.58,9012.13,2777.47,4834.54,1408.36,1222.38,3854.59,5600.66,14213.59,3768.88,3184.69,772.27,6.83,7.49,1.58,9.42,5.88,60.02,441.61,28.23,23.67,43.79,35.1,4923.53,6378.18,3903.63,2687.07,1848.69,534.55,1195.41,834.9,1040.05,38148.64,139.41,4277.99,85272.48,20225.35,268.42,1834.42,90498.36,820.56,447841.79,2423.36,1953.76,896.42,848.0,2759.43,11802.04,297.12,1967.67,11521.67,2455.24,10.37,0.21,82.49,7.51,23.19,4.41,2.09,7.65,8.85,10.55,54.76,322.39,149.67,805.73,3149.52,8.26,13.42,13.58,12.4,15.11,13.83,9.31,11.33,10.8,14.11,13.08,14.41,1.54,15.54,0.29,0.15,25.32,426.95,592.47,801.48,41.21,54.19,38.1,4444.52,1384.12,81.92,2699.39,40.5,215.02,3.29,2.51,1.07,35.29,97.29,179.11,93.32,119.82,77.11,5.74,1.7,598291.54,598.42,4029.33,264.03,1775.69,9027.53,1603.51,270.58,816.34,434.77,9476.93,982.17,5882.77,6321.03,7936.95,3310.15,1089.21,2108.43,212.78,4415.96,1444.33,18336.36,4988.45,2256.05,5062.27,1781.4,1630.25,7842.43,11885.97,3953.76,1511.58,3630.43,709.2,5396.65,1518.51,10129.5,4657.38,656.33,9977.84,3427.93,1585.9,2656.85,5705.85,651.36,5664.99,2497.28,5650.82,3278.22,1480.23,112.51,6069.28,1733.27,1563.5,5302.36,7488.34,40854.73,858.84,5389.51,8186.87,6762.47,5836.63,1660.86,2412.12,3557.84
4300.81,2539.83,87.6,139.38,8030.55,3513.8,106.35,30.91,403.55,3483.02,544.61,102.58,603.96,239.17,13.32,1327.62,97.88,562.47,1030.46,2256.02,9507.36,2459.63,4705.67,1426.44,1116.91,3935.2,5769.06,14003.97,3792.34,3120.25,762.31,6.85,7.26,1.62,9.17,5.67,60.26,393.46,29.85,25.37,45.05,37.62,4802.16,6355.62,3920.86,2782.64,1978.65,531.99,1224.01,858.24,1017.4,38617.92,141.31,4443.46,79366.46,21729.07,240.54,1846.79,90233.6,830.68,423404.72,2558.89,1963.56,973.15,829.88,2871.47,12028.84,298.62,2030.0,11276.22,2516.7,10.37,0.2,93.15,6.38,21.47,3.4,1.77,8.37,8.84,9.34,53.13,337.45,154.03,809.88,3041.55,7.61,12.59,13.57,12.73,14.91,13.57,8.82,11.4,10.99,13.36,13.03,14.53,1.52,15.62,0.26,0.15,25.86,480.42,591.19,769.82,41.17,53.55,36.79,4409.53,1451.16,75.22,2571.41,41.22,189.12,2.94,2.54,0.98,36.42,92.17,190.09,100.79,111.13,74.39,5.24,1.56,592072.07,600.05,4017.62,272.84,1774.66,9496.44,1667.43,272.69,864.35,485.61,9024.92,1023.95,6106.12,6544.75,7998.14,3378.6,1149.76,2172.63,222.81,4595.92,1525.28,18254.63,4991.99,2276.64,4917.7,1780.21,1665.71,7872.91,11971.83,4088.76,1503.88,3770.94,807.2,4945.29,1608.7,10507.75,4933.84,629.11,9878.15,3594.1,1591.0,2989.7,5927.53,796.4,5740.88,2493.12,6186.61,3113.63,1499.77,127.95,6351.78,1821.26,1609.9,5399.33,7507.09,39412.8,833.11,5589.05,8731.21,7332.35,5899.57,1723.87,2494.12,3656.3
4415.75,2552.96,98.83,123.86,8512.38,3751.34,102.88,33.24,411.16,3640.73,558.02,109.85,600.3,231.15,13.68,1373.98,105.03,491.38,1086.61,2250.74,9109.15,2639.85,4932.69,1459.25,1109.33,3883.4,5790.35,14642.84,3769.03,3107.42,732.98,6.87,7.37,1.72,9.53,5.93,56.61,386.09,27.07,23.16,43.89,40.79,5053.9,6660.06,4221.43,2925.83,2072.59,579.56,1214.1,908.78,1002.25,39889.03,141.45,4629.35,75064.11,22005.2,273.46,1959.83,93182.17,861.32,426794.5,2865.7,2039.3,980.92,872.81,3224.33,12630.13,314.56,2057.91,11620.43,2647.72,11.18,0.2,85.06,5.89,21.2,3.22,1.71,7.85,9.25,8.99,54.23,371.83,157.6,842.65,3078.13,7.99,12.97,13.63,12.89,14.65,12.19,9.31,11.1,10.49,12.81,11.76,14.84,1.61,15.55,0.26,0.16,28.92,494.08,617.46,779.76,41.14,54.32,39.11,4556.97,1442.67,75.21,2751.7,39.46,189.5,3.09,2.85,1.15,42.94,108.8,191.56,104.37,116.03,82.8,5.43,1.64,670196.85,645.91,4271.88,278.24,1871.55,9820.35,1718.81,295.24,761.49,522.78,9242.09,1125.52,6472.13,6891.64,8435.49,3509.63,1230.27,2279.82,228.35,4744.57,1632.5,19622.36,5296.63,2480.98,4704.07,1953.58,1805.12,8021.14,13218.77,4223.77,1352.09,3872.28,779.8,4543.16,1610.23,10612.52,4545.21,666.07,10440.37,3746.97,1673.95,3260.81,6228.09,759.4,6329.89,2645.45,6516.05,3114.73,1634.94,125.03,6477.63,1882.88,1719.89,5729.37,7912.3,43510.93,810.54,5619.14,8812.78,7432.65,6177.72,1789.55,2605.95,3418.38
4049.15,2658.85,88.69,139.24,7509.9,3514.99,115.65,33.9,410.87,3389.22,534.43,117.41,693.63,230.94,14.64,1339.24,116.47,543.14,1088.13,2299.92,8957.79,2704.24,5091.94,1477.11,1270.48,4021.82,6005.03,15460.07,3606.37,3326.22,633.52,7.32,7.48,1.87,9.88,6.24,57.83,395.16,28.66,22.23,45.17,41.67,5276.21,6997.95,4378.51,2978.7,2167.2,603.17,1242.19,902.12,1084.82,39598.39,132.13,4692.45,94541.07,25752.98,276.68,2041.59,88624.25,883.5,457952.05,2957.81,2161.06,949.61,930.8,3180.13,12468.66,294.67,2194.75,11929.3,2660.15,10.21,0.19,97.15,6.82,20.54,4.01,2.06,8.44,9.61,11.45,58.53,380.41,159.46,841.37,2993.46,8.7,13.5,13.92,12.77,14.92,13.61,9.97,11.77,10.82,13.8,11.86,15.13,1.55,15.09,0.26,0.16,30.04,509.86,636.89,830.12,40.88,57.4,39.09,4534.97,1486.31,75.59,2507.13,38.13,195.19,2.93,3.12,1.05,38.53,99.54,194.63,101.46,111.71,77.32,5.58,1.66,647817.28,690.79,4320.29,289.32,1909.35,9097.1,1739.76,308.51,675.95,506.4,9692.73,1196.39,6386.72,6368.54,8420.47,3461.53,1189.34,2340.97,207.54,4745.08,1427.09,20208.89,5585.91,2516.02,5137.92,2062.67,1853.38,8506.18,13266.05,4338.2,1325.11,3747.12,769.2,4033.33,1393.5,10547.94,4332.8,648.78,10729.91,3894.14,1557.69,3208.26,5894.58,624.78,6510.2,2661.32,6698.01,3013.54,1746.31,114.99,6726.43,1874.17,1631.9,5902.7,8120.29,43447.68,808.84,6155.84,8795.05,6335.07,6329.92,1824.24,2704.78,3287.84
4105.65,2552.93,80.21,136.76,7355.13,3594.68,131.8,33.08,362.25,3066.58,506.92,122.81,626.34,238.96,14.47,1244.1,127.44,579.11,1019.47,2061.73,7833.44,2761.38,5020.63,1291.59,1229.59,3611.68,5360.44,13235.23,3358.72,3232.42,695.02,7.43,8.46,1.91,10.41,6.67,60.06,362.58,32.24,25.4,49.0,39.52,5323.68,6555.84,4767.48,3641.27,2612.4,606.41,1285.71,893.17,1179.26,38480.51,125.88,4453.54,90359.39,25120.6,268.4,2194.72,84844.13,965.88,491731.75,2951.02,2180.94,1069.04,956.33,3405.19,11872.78,271.93,2122.5,12037.4,2643.01,9.19,0.18,103.24,7.0,23.0,4.1,2.14,8.66,9.51,12.53,63.81,392.11,162.9,814.16,2903.07,8.32,13.12,13.93,12.5,15.01,13.18,9.43,11.98,10.91,13.48,11.88,14.98,1.57,14.94,0.27,0.17,29.05,474.34,619.35,836.44,43.25,58.38,38.36,4492.04,1416.72,67.4,2168.26,35.65,208.86,3.11,3.58,1.1,38.67,93.34,209.78,91.07,105.16,76.61,5.99,1.57,546737.11,663.15,4218.74,288.67,1903.6,8807.24,1724.65,304.3,588.1,475.36,9400.02,1185.63,6432.34,5976.97,8420.47,3485.78,1203.93,2241.34,182.92,4776.71,1432.15,19178.17,5363.75,2534.82,4758.38,2009.45,1890.76,8444.8,13154.31,4246.96,1155.71,3697.92,668.0,3786.69,1263.91,9673.82,4212.32,581.72,10301.96,3942.32,1599.63,3110.91,5587.25,534.98,6428.55,2664.27,6352.46,2621.83,1712.48,108.21,5927.43,1691.97,1468.31,6001.61,8165.31,37781.15,750.74,6093.29,8733.95,5680.59,6350.53,1767.95,2714.19,3124.84
4175.14,2636.97,81.2,201.48,8216.69,3462.93,119.57,32.37,359.12,3183.06,557.71,124.2,618.32,231.32,17.11,1338.3,128.81,655.09,1035.33,1990.9,8949.81,2821.94,5233.35,1404.52,1284.93,3672.99,5552.09,12378.08,3597.06,3198.22,688.47,7.63,8.95,2.09,11.25,6.99,64.08,400.26,36.37,30.16,53.36,44.12,5685.72,6602.61,5199.52,3798.94,2680.63,607.0,1435.08,923.48,1131.12,39745.53,138.54,4698.01,93376.52,28819.23,268.27,2234.09,86778.02,1004.39,502880.53,2998.19,2252.08,1099.6,980.11,3533.1,12506.13,292.45,2224.85,11843.77,2657.97,10.04,0.18,110.16,7.82,23.36,4.85,2.1,8.59,10.14,12.54,61.95,399.71,171.54,850.45,3153.71,8.59,13.4,13.76,12.55,14.7,14.02,9.59,12.07,11.81,13.61,11.83,14.7,1.68,15.25,0.27,0.17,30.71,475.26,643.59,876.43,45.02,61.96,39.39,4897.72,1454.5,75.79,2227.58,42.51,223.17,3.43,5.05,1.11,37.11,94.46,217.55,97.37,110.89,80.63,6.9,1.68,588668.83,715.18,4561.63,295.83,2168.44,9123.01,1856.34,313.78,655.93,524.75,9901.45,1281.67,6664.41,6083.84,8812.33,3814.96,1274.28,2373.2,212.86,5004.48,1466.09,22215.53,5724.43,2781.07,5259.38,2164.15,2032.14,8645.67,14001.21,4474.29,1314.14,3829.11,646.0,3937.96,1293.82,11120.13,4177.77,600.1,10599.54,4467.96,1729.26,3353.87,5451.37,625.13,7136.15,2759.58,6665.25,2560.04,1837.36,112.67,5913.87,1820.01,1491.51,6334.84,8625.0,45003.45,844.86,6596.87,9466.25,5775.51,6762.71,1809.42,2900.83,3303.89
4532.56,2646.82,85.31,220.43,8821.39,3541.47,126.27,32.93,382.23,3479.93,583.01,119.94,589.64,245.03,18.6,1439.5,129.38,670.6,859.18,2139.26,9299.18,2958.5,5507.21,1199.76,1393.77,4038.7,4755.78,10915.9,3685.86,3466.26,739.82,8.81,10.67,2.17,12.01,7.67,76.67,400.82,36.32,34.54,55.38,49.73,6579.17,7098.52,5344.28,3983.89,2594.16,680.76,1553.41,981.74,1124.65,42331.32,163.1,5041.23,103322.38,31933.35,276.68,2551.39,88887.59,1034.32,495449.76,3238.39,2456.16,1022.11,1053.34,3803.91,12871.95,302.97,2326.71,11434.29,2665.84,11.38,0.17,112.57,6.8,25.76,4.24,2.08,9.02,10.79,10.88,67.07,463.75,187.36,923.96,3370.89,8.59,14.21,14.98,13.5,15.32,15.25,9.34,12.99,11.66,14.37,12.59,15.21,2.0,16.37,0.29,0.2,33.3,485.1,643.6,1075.73,50.0,65.6,41.78,5378.1,1559.15,82.56,2401.17,49.24,238.31,3.63,6.01,1.07,37.47,107.46,229.78,107.44,110.03,83.26,7.1,1.75,586213.95,760.06,4627.05,299.17,2193.17,9766.87,1999.24,341.6,681.7,616.64,10381.91,1366.25,7225.49,6796.86,8894.84,3954.36,1398.77,2386.09,228.81,5068.25,1554.23,23910.07,5922.8,2977.51,5210.2,2272.7,2292.81,8528.84,15122.45,4584.93,1373.66,3740.46,735.6,4376.79,1533.97,11405.93,4823.28,660.8,10741.25,4702.8,1832.56,3409.51,5846.23,757.49,7412.14,2938.05,7018.6,3056.59,1896.16,120.47,6511.55,2084.12,1605.28,6509.21,8681.8,53288.23,942.67,6843.46,10066.37,6087.21,6921.01,2056.06,3017.81,3381.2
4188.02,2815.61,88.25,240.98,9690.85,3679.95,120.77,33.56,396.11,3069.68,634.46,127.43,663.06,258.65,21.43,1588.74,148.23,771.33,821.06,2292.49,9173.63,3102.17,5413.85,1155.02,1446.47,3974.4,4591.26,10303.17,3689.01,3515.04,767.72,9.31,11.18,2.07,12.75,8.09,75.26,492.88,44.72,35.24,60.72,51.36,6348.82,7521.99,5176.77,4047.98,2551.45,670.01,1494.04,954.09,1055.28,42977.07,177.38,4926.13,117349.86,35649.52,295.43,2711.27,87438.71,1103.01,544065.18,3289.97,2573.87,1040.3,1123.5,3996.49,12834.08,315.73,2616.44,11635.59,2767.97,11.44,0.19,116.12,6.75,25.61,4.33,2.12,9.11,11.25,11.36,65.36,485.3,188.93,947.43,3480.37,8.86,15.32,15.53,13.64,15.77,15.15,9.99,13.44,12.32,15.37,12.89,15.75,1.88,17.14,0.32,0.2,32.74,506.14,666.3,1115.97,51.45,72.18,41.69,5684.09,1606.55,88.16,3013.75,51.58,262.46,4.29,10.27,1.11,36.23,98.11,245.19,104.56,121.77,72.51,7.43,1.45,606336.46,716.81,4492.64,297.24,2249.7,9289.21,1946.78,351.92,596.65,601.95,10361.39,1385.47,7346.38,7266.48,8867.18,4109.37,1280.88,2477.71,211.68,5306.32,1376.18,23011.65,5895.48,3010.12,4963.96,2239.82,2303.44,8691.75,15087.01,4620.18,1264.14,3752.9,627.4,4030.87,1515.56,11160.13,4518.49,607.85,11005.98,4801.63,1790.94,3477.32,5695.76,689.57,7391.57,3048.53,6972.34,2571.38,1948.04,109.79,6485.5,1842.61,1475.51,6728.91,8827.9,44333.07,823.92,6478.67,9806.99,5655.02,7021.61,1940.86,3060.15,3541.13
4209.91,2546.7,69.39,236.88,10463.04,3428.37,132.8,39.1,358.72,3121.22,617.4,132.31,678.11,260.37,23.37,1515.93,138.02,790.32,843.14,2146.13,8562.3,2803.3,5077.55,1159.81,1297.17,3788.62,4578.13,10040.89,3455.01,3218.2,734.31,8.53,11.69,2.05,13.47,8.01,80.12,648.68,43.6,33.15,61.52,47.48,6008.96,7467.67,5266.57,4343.56,2517.74,632.59,1429.23,921.0,1036.04,40142.36,162.12,4932.95,122699.62,34851.85,259.73,2610.41,82364.69,1154.5,588654.95,3167.28,2519.74,959.13,1170.91,4013.27,12292.12,334.34,2642.03,11482.25,2792.88,10.37,0.18,125.2,7.34,25.35,4.86,2.33,9.82,11.79,12.53,70.75,467.37,193.44,905.05,3257.67,9.24,15.89,16.52,13.98,16.35,16.09,9.69,14.14,12.11,16.13,13.21,15.52,1.78,16.14,0.32,0.18,32.82,583.69,671.53,1270.68,58.51,76.69,42.49,5814.15,1593.64,86.46,3123.74,51.02,265.06,5.03,13.67,1.16,41.99,93.15,240.99,95.9,119.27,73.89,7.98,1.31,628603.42,676.15,4361.41,293.81,2299.89,10214.74,1905.9,351.71,639.36,643.73,10197.25,1442.3,7281.44,6706.97,8905.91,3936.2,1338.35,2451.7,201.08,5403.74,1524.85,23838.42,5830.67,3027.4,4839.75,2291.59,2261.72,8424.92,14588.9,4545.86,1202.67,3703.14,643.4,4419.62,1650.7,11251.53,4417.2,602.48,11619.96,4998.38,1785.73,3395.45,5407.65,685.58,7414.03,3006.66,6925.64,2673.21,1895.06,113.41,6549.01,2059.35,1441.47,6889.8,8748.87,48646.23,878.61,6748.99,9853.72,5999.89,6888.46,2005.51,3095.98,3264.61
4175.66,2219.78,68.56,283.89,10413.05,3588.43,134.27,37.91,341.14,3088.23,616.27,126.62,646.59,243.19,22.24,1394.09,146.37,733.87,799.96,2084.81,8603.47,2794.23,4991.08,1152.96,1277.19,3843.37,4586.26,10534.48,3308.2,3198.87,727.19,8.65,12.46,2.02,13.38,7.92,87.13,754.62,43.42,31.41,58.71,44.82,5898.28,7226.01,5652.6,4401.85,2588.37,716.62,1388.78,924.75,1030.25,40193.6,168.82,4551.57,113912.6,36886.77,275.16,2536.42,81347.03,1166.01,548089.68,3094.89,2403.82,951.23,1164.68,3805.68,11955.44,313.46,2593.37,11292.15,2860.43,10.83,0.19,123.6,6.32,23.61,4.22,1.91,9.85,10.17,10.43,63.27,489.52,191.2,862.32,3604.88,9.35,16.89,16.87,14.32,16.7,17.07,10.56,14.5,12.28,16.42,14.43,16.88,1.81,16.8,0.3,0.17,32.01,576.98,645.73,1175.41,57.04,83.2,40.58,5877.79,1572.5,87.97,2999.34,50.86,277.65,5.2,13.97,1.21,43.93,88.24,264.82,95.85,112.92,78.41,8.25,1.5,683711.29,693.39,5017.72,288.78,2392.83,9583.41,1938.2,368.81,663.86,672.23,9963.59,1503.87,6895.14,6637.77,9068.59,3930.26,1254.53,2548.67,208.11,5457.54,1494.19,23659.56,6092.52,3237.52,4988.55,2318.33,2390.77,9323.36,14172.83,4832.99,1261.92,3659.17,669.8,4478.06,1619.21,11490.93,4618.18,691.9,11934.1,5250.73,1784.98,3385.8,5379.65,685.06,7198.05,2990.56,7402.27,2467.32,1841.85,106.47,7317.93,2142.56,1442.27,7210.4,8665.48,49481.04,887.97,6720.18,9386.38,6374.1,7131.13,2004.02,3135.79,3090.69
4594.55,2413.09,77.17,330.72,10876.55,3940.06,138.58,37.62,357.56,3058.34,636.9,127.65,700.06,252.43,23.81,1550.13,148.3,788.24,810.95,2319.9,9505.19,2810.31,5148.04,1138.38,1382.52,4004.59,4551.35,10365.16,3564.92,3361.54,775.41,8.92,12.89,2.03,13.85,8.28,92.42,680.97,40.66,32.09,59.13,49.91,6082.05,7441.34,6187.36,4670.03,2782.93,740.41,1469.97,1031.77,1040.19,41639.18,171.21,4524.27,117212.93,45014.78,281.44,2722.21,86092.4,1205.16,569315.15,3216.29,2498.37,1179.83,1218.34,4141.83,12189.72,329.32,2583.67,11554.05,2899.49,11.63,0.19,128.61,6.26,24.78,3.92,1.8,9.47,11.58,10.27,60.47,522.31,195.49,914.4,3880.12,9.29,16.46,16.87,13.78,16.03,17.51,10.54,14.34,13.08,15.74,12.64,16.54,2.03,18.08,0.28,0.18,36.11,630.93,705.54,1203.19,54.9,90.95,42.54,5945.19,1702.47,97.95,3201.19,57.02,298.47,5.29,13.56,1.3,43.85,98.87,259.13,103.51,111.15,70.91,8.04,1.47,792951.48,699.9,5377.67,281.76,2598.01,9896.98,1927.11,376.21,728.05,668.56,9899.0,1513.14,7442.57,6945.68,9531.55,4112.44,1324.66,2645.22,233.95,5626.7,1573.6,26767.27,6405.95,3439.81,4916.28,2398.73,2697.84,9716.49,14918.25,5116.47,1295.39,3634.0,745.8,5006.05,1699.21,12574.64,4758.99,772.88,12440.14,5434.64,1833.75,3402.47,5779.05,731.61,7775.14,3132.1,8021.86,2493.13,1874.09,119.62,8177.95,2243.47,1469.1,7362.84,8871.23,51833.66,1000.91,6302.35,9669.66,7144.0,7215.9,2121.74,3306.1,3261.18
4909.06,2794.73,80.87,309.29,11337.77,4132.89,138.71,39.87,318.77,3310.88,714.52,144.93,703.21,271.06,29.15,1540.95,149.28,857.5,877.34,2646.95,10294.19,3112.78,5222.64,1187.25,1455.03,4116.79,4688.97,10980.52,3772.16,3670.44,818.12,9.23,14.07,2.35,16.9,9.7,121.87,1127.68,49.57,38.93,71.7,55.77,6395.34,8353.67,6691.99,4752.53,2942.72,727.91,1447.4,1107.26,1048.84,44327.12,171.3,4635.21,121444.22,46718.0,301.87,2707.2,89929.19,1259.3,581337.7,3407.49,2525.5,1215.29,1225.12,4360.42,12864.07,352.65,2640.38,12337.04,2927.22,12.42,0.19,154.61,7.27,26.98,4.51,2.27,11.2,12.68,11.96,74.16,572.2,208.81,940.19,4237.27,9.04,16.12,16.82,14.2,15.99,16.45,9.57,13.99,13.27,14.9,13.06,15.88,2.62,20.25,0.29,0.19,37.13,696.47,693.42,1295.54,55.48,105.35,44.67,5975.69,1837.81,98.74,3399.71,61.19,306.78,5.88,14.34,1.51,45.33,98.36,272.28,95.08,99.75,74.56,8.58,1.51,727879.51,715.18,5292.47,294.48,2676.35,10169.52,1954.22,391.42,779.03,723.38,10041.08,1588.21,7827.98,7047.3,9568.88,4343.39,1394.51,2717.63,272.97,5690.48,1621.81,28811.38,6825.8,3709.3,4841.82,2372.58,2648.45,10663.96,15695.3,5286.4,1296.61,3680.14,765.2,5327.8,1738.42,13257.19,4940.79,843.02,13518.52,5718.94,1862.04,3400.26,5941.95,825.75,8424.9,3283.29,8553.38,2709.78,1895.7,139.29,8513.77,2455.06,1466.7,7660.92,9147.17,53123.82,1080.02,6250.56,10267.0,7779.86,7256.06,2199.27,3225.76,3389.68
5177.68,2906.61,88.43,279.91,10897.88,4349.63,162.91,39.42,378.83,3601.56,797.47,168.22,855.74,322.7,31.71,1649.09,177.56,1006.96,959.8,2933.62,11437.74,3570.53,5643.63,1334.22,1513.22,5002.75,5494.02,11751.55,4071.89,4144.13,932.39,9.3,14.06,2.32,16.42,9.67,115.78,1361.1,55.86,47.92,72.52,58.21,6789.93,9368.23,7798.94,4665.86,3410.06,771.57,1604.24,1167.65,1108.95,45739.32,182.66,4808.8,123790.59,48071.53,316.9,2713.39,89607.69,1230.36,575015.32,3553.66,2573.07,1160.23,1206.4,4831.12,13831.63,355.13,2533.56,12043.87,3013.41,13.35,0.2,176.7,8.0,28.89,4.99,2.34,11.7,12.98,12.82,74.45,556.33,208.58,997.16,4231.34,8.93,14.4,16.11,14.07,15.24,14.5,9.33,13.97,12.39,14.39,12.11,14.86,3.54,21.59,0.31,0.22,38.61,711.59,689.68,1590.42,57.84,112.09,44.97,6249.66,2011.3,89.88,3539.72,55.03,295.77,6.05,19.26,1.52,46.45,103.2,283.18,92.95,106.57,82.82,8.62,1.53,911220.27,771.77,5219.97,297.28,2558.19,11326.73,2015.14,386.75,905.56,775.25,9693.05,1610.47,8259.22,7912.42,9217.65,4540.0,1469.34,2661.24,262.27,5474.66,1698.22,28939.39,7597.7,3718.36,5032.13,2310.69,2518.76,11093.64,16517.17,5385.82,1470.87,3467.53,797.0,5599.61,1814.09,13261.57,5271.81,938.4,13101.55,5679.85,1681.81,3265.81,6442.39,869.18,9415.14,3196.34,9014.29,2935.31,1822.68,143.23,8758.99,2602.16,1498.32,7400.25,8809.5,60206.98,1127.69,6317.14,10426.29,8279.63,7239.92,2375.29,3073.11,3529.85
